"FromAsset","ReferencedGuid","ResolvedPath","Resolution"
"Assets/_Game/Resources/VisualMapping.asset","1f992d9977143f84fb2b093383f76dbc","Assets/_Game/Art/Materials/Mat_U15.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","2147c28186a7299469433e782704d536","Assets/_Game/Art/Materials/Mat_U12.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","236de9af2145e5b4592c70791efeda84","Assets/_Game/Art/Prefabs/Buildings/PF_U21.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","247ebbd6584a4ed40b134e8eba1264b2","Assets/_Game/Resources/u28.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","25cebf529e493fb4ebbedd04c000cf1f","Assets/_Game/Art/Prefabs/Units/U01.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","27d86da6997118d4aaf9619aa89c3378","Assets/_Game/Resources/11111/8.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","290d574d41075334f8592bc76741b01d","Assets/_Game/Resources/u31fbx.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","2def6418fee239340805d2473950578b","Assets/_Game/Resources/11111/5.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","332beb290a0cc784684e6c5e5e8cb220","Assets/_Game/Art/Prefabs/Units/PF_U19.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","3540735a2f9e7cd468bad9b32dbdcf69","Assets/_Game/Art/Prefabs/Units/PF_U06.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","35cd3509e163e1b42b578ea273d6d9cf","Assets/_Game/Art/Prefabs/Units/U21.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","36538b0bee233ac4f803779abc0b3d3c","Assets/_Game/Art/Materials/Mat_E04.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","3f95a2e723ab16947a03faffad16fe67","Assets/_Game/Art/Prefabs/Units/PF_U23.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","404a97aaf469a1f4b9eccb0db0408214","Assets/_Game/Art/Prefabs/Units/U04.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","42db1090b6cdb9f44a4e1ebec7f774ad","Assets/_Game/Resources/u29.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","438f0d08aa1f62c4686e02c63d384a11","Assets/_Game/Art/Materials/Mat_U02.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","476ab43df98a3c745976b25fc66c2bd6","Assets/_Game/Art/Materials/Mat_U19.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","480d291e10bb297448a38267e7c351ef","Assets/_Game/Art/Prefabs/Units/U22.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","48a6d779e006b0a4fa141441db99d119","Assets/_Game/Art/Materials/Mat_U05.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","4a461845f45e66045bc08178c5e36df1","Assets/_Game/Art/Prefabs/Buildings/PF_E14.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","4c26b9315913fb846a5d463b3a6efa87","Assets/_Game/Resources/u35.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","507f12b34b19dde4eacb407c78f6dd8d","Assets/_Game/Art/Prefabs/Units/U09.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","5285d1d77ad220b41b362e3ce71ca0de","Assets/_Game/Resources/11111/3.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","540218c52e8521e4bae575d475b35c96","Assets/_Game/Art/Prefabs/Enemies/PF_E11.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","55741e45fc3691847a2f45b30ef5a003","Assets/_Game/Art/Materials/Mat_E08.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","56da723d8d583a148be9ced563599a29","Assets/_Game/Art/Prefabs/Units/U15.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","57b0b7d9f47442a438e8fb0ed660e715","Assets/_Game/Resources/11111/12.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","59ff1a66bbf66754f8613e3d8ae5f1d6","Assets/_Game/Art/Materials/Mat_E05.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","5b83fbb5e29fce641964061aa2dfe055","Assets/_Game/Resources/u30.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","5d8270a19d0c3ba49a2cb64251d3873f","Assets/_Game/Art/Materials/Mat_U08.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","5fa9b6c8177baab4ab16f8559880f134","Assets/_Game/Art/Prefabs/Buildings/PF_U10.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","5fc5c250c14be5a459fa67e055683317","Assets/_Game/Art/Prefabs/Units/U12.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","650ebd669a825974fb456ee5c5558696","Assets/_Game/Art/Materials/Mat_U18.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6587bd970d7104147955315630d14712","Assets/_Game/Resources/11111/6.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6793e13dbe221bf429465870727968c4","Assets/_Game/Art/Materials/Mat_U03.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","67ae6071e3347f84a9276cfcdbdb6f1b","Assets/_Game/Art/Prefabs/Units/U20.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","68413b30f6236ad45840f8c4294add33","Assets/_Game/Resources/11111/7.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6845248e04083fd42b808f80be8c3fe3","Assets/_Game/Art/Prefabs/Buildings/PF_U09.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","68ae6ee796188e94283e0506823d4a47","Assets/_Game/Art/Prefabs/Units/U13.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6c39343024583ed40bd086fabae27a4a","Assets/_Game/Art/Prefabs/Buildings/PF_E13.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6e32aa0a679432a48bc258313c546d72","Assets/_Game/Resources/u33.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6e9f917ad8ac09b46a3957f3e5e11944","Assets/_Game/Art/Prefabs/Units/PF_U18.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","6f6189b0cceb888419584e7530f12876","Assets/_Game/Art/Prefabs/Units/PF_U22.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","71dd222b664f2dd4bad7db06bea49f6f","Assets/_Game/Resources/u25.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","71fc9b2cac606a145a8f63e936bde192","Assets/_Game/Art/Prefabs/Enemies/PF_E04.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","73e65bf99733ab54ebbdacf1938482a6","Assets/_Game/Art/Materials/Mat_E07.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","7552d5651be231e4282c60170d3b8b34","Assets/_Game/Art/Prefabs/Buildings/PF_U11.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","7eecd33d48a0c3c45948b75a96738957","Assets/_Game/Art/Materials/Mat_U17.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","7f411aff47408564188324ba1c5f5f53","Assets/_Game/Art/Prefabs/Enemies/PF_E05.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","7f8fb0ecd50c6d0498fe78ae60d52675","Assets/_Game/Resources/11111/2.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","827d6fbfd139a1e4b96b0f5514d1182a","Assets/_Game/Art/Materials/Mat_U13.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","828186805e580b842964ac00688ea37f","Assets/_Game/Art/Prefabs/Units/U08.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","82c29e4c01003c649ada293f8ccddc1a","Assets/_Game/Art/Prefabs/Enemies/PF_E09.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","8800a5eda99ca9148b0e9a94258025eb","Assets/_Game/Art/Prefabs/Units/PF_U01.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","88b3bd44a9baaa14ca68d58fcfc8b60f","Assets/_Game/Art/Prefabs/Enemies/PF_E01.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","909c865c9a68d5148b4b1ad1568abec4","Assets/_Game/Art/Materials/Mat_U21.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","946a34b62259c4b4ca04041892ffa3d4","Assets/_Game/Art/Materials/Mat_E10.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","96ea450f4bf628c48a2d0f8422a35818","Assets/_Game/Art/Prefabs/Units/PF_U12.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","97caf04fd249b9c4da40585470779da8","Assets/_Game/Art/Prefabs/Buildings/PF_E15.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","990d2cc118354784ba1f84065fc8c05e","Assets/_Game/Art/Prefabs/Units/U24.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","99bac7bc9a9e1b744a802557e76790cb","Assets/_Game/Art/Prefabs/Units/PF_U14.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","a0efc8b2f6954574b819e4c79451efdf","Assets/_Game/Art/Prefabs/Units/PF_U24.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","a30b0e5f800c77047b39e11529caf6dd","Assets/_Game/Art/Prefabs/Enemies/PF_E08.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","a326d73ee601f3946ab28f97c0edc432","Assets/_Game/Art/Materials/Mat_E01.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","a6c92b4b0361d1b418c4316308aafb58","Assets/_Game/Resources/11111/11.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","a86202c880d3fba4fa27159ebf1b7490","Assets/_Game/Art/Materials/Mat_E12.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","aaca0c6455e6e3444ad38b6412489284","Assets/_Game/Art/Materials/Mat_E14.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","ab307c542de35634aacae5979fab158a","Assets/_Game/Art/Prefabs/Units/U14.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","ade51b4967bb72644b3910464166f806","Assets/_Game/Resources/u34.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b016c8f233532824189294bfdfe3c834","Assets/_Game/Art/Prefabs/Units/PF_U16.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b02464fd1f2f4b14db86c928c46e08c4","Assets/_Game/Art/Prefabs/Units/PF_U17.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b20ae08aeefb5d54e9d3885720dbf2b8","Assets/_Game/Resources/11111/9.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b337aa8f349904044840f69c1a45381a","Assets/_Game/Art/Prefabs/Units/PF_U02.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b42cfda76b577b945a64ff70ab963ba5","Assets/_Game/Art/Materials/Mat_U24.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b58db6350087459478242d652c66a163","Assets/_Game/Art/Materials/Mat_E13.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b75c2872c5e06234dafa2a8bcacb768b","Assets/_Game/Art/Materials/Mat_U23.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b848851dab9ebb14f8ebe8bc60b9deb1","Assets/_Game/Art/Prefabs/Units/U17.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","b90d41f36eabe7548aa88b2adee64dd9","Assets/_Game/Art/Materials/Mat_E02.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","bac1006a7a3b30d4580c7d8511aa5d7d","Assets/_Game/Art/Materials/Mat_E03.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","bbb645cefc6d6a3429d906700bbadd2e","Assets/_Game/Resources/11111/10.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","bbf650704adc8aa40bbd817142700a02","Assets/_Game/Art/Materials/Mat_U07.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","bffb32eade7bbba40a4d3b8dd0bdce3a","Assets/_Game/Art/Prefabs/Units/PF_U05.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","c311545f5de42304d8e7ec2d47e717e5","Assets/_Game/Art/Prefabs/Units/U23.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","c68ef938225c36c4189195d2131ed93a","Assets/_Game/Resources/11111/13.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","c8e79dc34b988ee4e81125ff5822bc2a","Assets/_Game/Art/Materials/Mat_U22.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","cf1fbe87ebc762e4494c700b2da97c90","Assets/_Game/Art/Materials/Mat_U16.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d0d429f503dd95540b94ee654f23d0ba","Assets/_Game/Art/Prefabs/Units/U03.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d1529e003ebb68b4a8fddc9445891703","Assets/_Game/Art/Materials/Mat_E09.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d191714826e7cfd4ea54b1c71a144c74","Assets/_Game/Art/Materials/Mat_U09.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d3bdc38d9e243df47a93adcee51b362e","Assets/_Game/Resources/11111/1.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d455cf7412b52fb44b3843bd3b7c080f","Assets/_Game/Art/Prefabs/Units/PF_U04.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d77e9a4600cc9734e98e189c3056d183","Assets/_Game/Resources/u27.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d8f8773c839b51a47a9efdcaed2abd5e","Assets/_Game/Art/Materials/Mat_U10.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","d9160e0a4fe112e4e9e53ef1f370cf2a","Assets/_Game/Art/Prefabs/Units/U07.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","dac57947227da0c4b93ed5289ece8a8e","Assets/_Game/Art/Prefabs/Units/PF_U15.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","dae81429396409043816f2d34ff07cdf","Assets/_Game/Art/Prefabs/Enemies/PF_E02.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","dc6cc7d1acb09834897d392cd8f30230","Assets/_Game/Art/Prefabs/Units/U06.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","dee8a5b75337eaf479bcd629e82b43d4","Assets/_Game/Art/Prefabs/Units/U19.obj","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","df92ac2564996814da348089a258201f","Assets/_Game/Resources/u36.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","e4e65e1ec4a34c068baf55ae0319f61c","Assets/_Game/Scripts/Configs/VisualMapping.cs","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","e57af6a74927ea84a9adc614cb2c3735","Assets/_Game/Art/Materials/Mat_E11.mat","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","ecb679c8b1807ff48a7604af4b753951","Assets/_Game/Art/Prefabs/Units/PF_U13.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","ee7ac5a833270d446ae6c3787e444708","Assets/_Game/Art/Prefabs/Buildings/PF_U08.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","f1f5c25dff9208e4089633b0e97b15fc","Assets/_Game/Art/Prefabs/Units/PF_U07.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","f480bba0361852147914fb6ca5b79ec4","Assets/_Game/Resources/u32.fbx","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","fab33d89383fd1c4b8efda8342a40c0d","Assets/_Game/Art/Prefabs/Buildings/PF_E12.prefab","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","fb0604fa3d16917498aeb02a486307d1","Assets/_Game/Art/Materials/Mat_U06.mat","Resolved"
"Assets/_Game/Scenes/Battle.unity","0000000000000000e000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle.unity","0cd44c1031e13a943bb63640046fad76","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","23c1ce4fb46143f46bc5cb5224c934f6","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle.unity","4f231c4fb786f3946a6b90b886c48677","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/InputModules/StandaloneInputModule.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","76c392e42b5098c458856cdf6ecaaaa1","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/EventSystem.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","7a68c43fe1f2a47cfa234b5eeaa98012","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle.unity","91f5d05d77ca1304a854d845c5322397","Assets/_YFanFramework/Scripts/Procedure/GameFlowManager.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","b0c7a557f3cd7234881d01af014e0c74","Assets/_Game/Scripts/Prototype3D/CompanyWarPrototype3DRuntime.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","bbf390857e266064c8b5cbf4727ec069","Assets/_Game/Scripts/Prototype3D/CompanyWarGrid3DRenderer.cs","Resolved"
"Assets/_Game/Scenes/Battle.unity","dc42784cf147c0c48a680349fa168899","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","0000000000000000e000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle3D.unity","23c1ce4fb46143f46bc5cb5224c934f6","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle3D.unity","472095d0f2d70b44bb1af988fbea18f3","Assets/_Game/Configs/CorporateCorridorTheme_Default.asset","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","7a68c43fe1f2a47cfa234b5eeaa98012","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Battle3D.unity","886a9d7f809bb314ea9acb4acff95da2","Assets/_Game/Scripts/Prototype3D/CorporateWarCorridorFloor.cs","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","b0c7a557f3cd7234881d01af014e0c74","Assets/_Game/Scripts/Prototype3D/CompanyWarPrototype3DRuntime.cs","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","bbf390857e266064c8b5cbf4727ec069","Assets/_Game/Scripts/Prototype3D/CompanyWarGrid3DRenderer.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","0000000000000000e000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Boot.unity","00b367e15e1be0543b9cc431fc4d3ed8","Assets/_Game/Scenes/《克系黑暗科幻的无尽耐力之循环》钟爱圣代.mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","0cd44c1031e13a943bb63640046fad76","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","155ec0ea3f9180546937200533d13eac","Assets/_Game/Scenes/《海雾深处的克系威胁》钟爱圣代 (2).mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","18b6fa968446e1d4a9241d201d4366f1","Assets/_Game/Art/Fonts/Default SDF.asset","Resolved"
"Assets/_Game/Scenes/Boot.unity","1aa08ab6e0800fa44ae55d278d1423e3","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/ScrollRect.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","220800c5c9ec38e4a9c2cf2b45d03608","Assets/_Game/Scripts/UI/LoadingScreenController.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","23c1ce4fb46143f46bc5cb5224c934f6","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Boot.unity","2c92bf0461d2e6a46b00f8ec23498c14","Assets/_Game/Scenes/《管风琴的午夜邪影之战》钟爱圣代.mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","31a19414c41e5ae4aae2af33fee712f6","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Mask.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","3312d7739989d2b4e91e6319e9a96d76","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/RectMask2D.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","4d3429b2001f4ab4d90b7cdbd073314a","Assets/_Game/Scripts/UI/LevelSelectUIController.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","4e29b1a8efbd4b44bb3f3716e73f07ff","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","4f231c4fb786f3946a6b90b886c48677","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/InputModules/StandaloneInputModule.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","5444a92cbcc0b4744a17f05e1a7d34e5","Assets/_Game/Scripts/Procedure/CompanyWarManager.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","59fb71799f2041f4dbcbbfdd23b1d017","Assets/_Game/Scripts/UI/HudNewsTicker.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","622eb800e761d4b43aab33553df4a430","Assets/_Game/Scripts/UI/UIChineseFontBinder.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","71c1514a6bd24e1e882cebbe1904ce04","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","76c392e42b5098c458856cdf6ecaaaa1","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/EventSystem.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","7a68c43fe1f2a47cfa234b5eeaa98012","","UnresolvedOrBuiltIn"
"Assets/_Game/Scenes/Boot.unity","99f948e3e8b78e44e95503d2983ddc19","Assets/_Game/Scripts/Audio/AudioManager.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","b387857d282c06d45a64921f8e9e86c6","Assets/_Game/Scenes/《黑暗克系科幻战斗的弦乐交锋》钟爱圣代.mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","cab260536c3ae7d4b8f1768625e95ce3","Assets/_Game/Scenes/《黑暗克系的无尽科幻轮回》钟爱圣代.mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","dc42784cf147c0c48a680349fa168899","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","e19747de3f5aca642ab2be37e372fb86","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","e6e438871465b6c45b4d9f3ca2167124","Assets/_Game/Scenes/《管风琴的午夜邪影之战》钟爱圣代 (1).mp3","Resolved"
"Assets/_Game/Scenes/Boot.unity","eb4b4efc09625be47af580d907e9c787","Assets/Resources/Fonts/ChineseUIFont.ttf","Resolved"
"Assets/_Game/Scenes/Boot.unity","f4688fdb7df04437aeb418b961361dc5","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","f8259503862a03c4689d4061a4d764f0","Assets/_Game/Scripts/UI/MainMenuUIController.cs","Resolved"
"Assets/_Game/Scenes/Boot.unity","fe393ace9b354375a9cb14cdbbc28be4","Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader","Resolved"
"Assets/_Game/Scenes/Boot.unity","fe87c0e1cc204ed48ad3b37840f39efc","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","Resolved"
"Assets/_Game/Scenes/ShaderPractice_02.mat","2f55a4f68b45664438d9997a5d413d4f","Assets/_Game/Scenes/companywar.shader","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","0000000000000000f000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","18b6fa968446e1d4a9241d201d4366f1","Assets/_Game/Art/Fonts/Default SDF.asset","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","290e077e0729742428a81a8ebc2598ab","Assets/_Game/Scripts/UI/Menu.prefab","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","4e29b1a8efbd4b44bb3f3716e73f07ff","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","642b2c2954fd5574fa229fca7cac5ac4","Assets/_Game/Scripts/UI/BattlePanel.cs","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","f4688fdb7df04437aeb418b961361dc5","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","Resolved"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","fe87c0e1cc204ed48ad3b37840f39efc","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","Resolved"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","0000000000000000f000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","18b6fa968446e1d4a9241d201d4366f1","Assets/_Game/Art/Fonts/Default SDF.asset","Resolved"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","4e29b1a8efbd4b44bb3f3716e73f07ff","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","Resolved"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","81c4b70ccd8a8b94bbc0f6eff40736f7","Assets/_Game/Scripts/UI/LevelSelectPanel.cs","Resolved"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","f4688fdb7df04437aeb418b961361dc5","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","Resolved"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","fe87c0e1cc204ed48ad3b37840f39efc","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","0000000000000000f000000000000000","","UnresolvedOrBuiltIn"
"Assets/_Game/Scripts/UI/Menu.prefab","18b6fa968446e1d4a9241d201d4366f1","Assets/_Game/Art/Fonts/Default SDF.asset","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","4e29b1a8efbd4b44bb3f3716e73f07ff","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","e52691e61cc9cfb4eb29e48a69f4f231","Assets/_Game/Scripts/UI/MenuPanel.cs","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","f4688fdb7df04437aeb418b961361dc5","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","fe87c0e1cc204ed48ad3b37840f39efc","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","Resolved"
