"SourcePath","SourceGuid","TargetPath","AssetKind","Status","SourceSHA256"
"Assets/_Game/Art/Prefabs/Units/PF_U14.prefab","99bac7bc9a9e1b744a802557e76790cb","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U14.prefab","Prefab","CopiedWithMeta","85ebaadbcfbc9059fa42469b845dc8fe19d2d0790710f1d14e50b4cd7c9565c6"
"Assets/_Game/Art/Prefabs/Units/PF_U15.prefab","dac57947227da0c4b93ed5289ece8a8e","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U15.prefab","Prefab","CopiedWithMeta","c67ac01f5efcdc41b79b15739512955f9f1acae92e8f028913b7fc14bfc49ff0"
"Assets/_Game/Art/Prefabs/Units/PF_U16.prefab","b016c8f233532824189294bfdfe3c834","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U16.prefab","Prefab","CopiedWithMeta","4fc78a20b7ef3e87449f2f7d70a5348c1bc27e1f783830d264c75089c32e0d3d"
"Assets/_Game/Art/Prefabs/Units/PF_U17.prefab","b02464fd1f2f4b14db86c928c46e08c4","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U17.prefab","Prefab","CopiedWithMeta","84261c8c74bc5f8440d8585edc426969d43a7e892d76838dfb99b0618023e512"
"Assets/_Game/Art/Prefabs/Units/PF_U18.prefab","6e9f917ad8ac09b46a3957f3e5e11944","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U18.prefab","Prefab","CopiedWithMeta","7f5888657b941b909c49d328f5ceeb9bbdcca9091fe7e3b95b981db98bf8c45b"
"Assets/_Game/Art/Prefabs/Units/PF_U19.prefab","332beb290a0cc784684e6c5e5e8cb220","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U19.prefab","Prefab","CopiedWithMeta","75a03ea6b01908fbcfb21b00451a1841008d482a52ff220a2a892cb20dabecd7"
"Assets/_Game/Art/Prefabs/Units/PF_U20.prefab","00605699940079840ad0810d9d08dc97","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U20.prefab","Prefab","CopiedWithMeta","dee87878d7578b02d1ab707d25fe05d969fd4b3fdb2f4c9e1f53833dc660bd35"
"Assets/_Game/Art/Prefabs/Units/PF_U22.prefab","6f6189b0cceb888419584e7530f12876","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U22.prefab","Prefab","CopiedWithMeta","ae77d348bb3686a107bb0e189a7d4324f45a0a1bf1f83335b2e2e10ed774bb71"
"Assets/_Game/Art/Prefabs/Units/PF_U23.prefab","3f95a2e723ab16947a03faffad16fe67","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U23.prefab","Prefab","CopiedWithMeta","04064582377a6b90f1ab06e0b67606f47d63469cb505ed6907a0ba325c182510"
"Assets/_Game/Art/Prefabs/Units/PF_U24.prefab","a0efc8b2f6954574b819e4c79451efdf","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/PF_U24.prefab","Prefab","CopiedWithMeta","fc7defffb435783c14257bb1d88d51e14293ff15d68b60f2e2d35394c295a38e"
"Assets/_Game/Art/Prefabs/Units/U01.obj","25cebf529e493fb4ebbedd04c000cf1f","Assets/CompanyWarRE/Content/Models/U01.obj","Dependency","ExistingGuidReused","cd35daa9e3b242d8f5a0110013b1a45929a46788066864fd167521c6de9747a7"
"Assets/_Game/Art/Prefabs/Units/U01.prefab","85540dee2058a6b4ca805ee4e0eb431c","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U01.prefab","Prefab","CopiedWithMeta","7e6cc7a8971cfaea966f2e22f482af61edbd5265ae633d4b681dc21eccc58cef"
"Assets/_Game/Art/Prefabs/Units/U02.obj","1d3a741350556a14b8ce58a47ac0b753","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U02.obj","Dependency","CopiedWithMeta","9c5e359a27b62cb6fe7a06f150097f2e79fe685a3ae1f422c8a90e104c2547ef"
"Assets/_Game/Art/Prefabs/Units/U02.prefab","041a7b9469b592145b0632320727c4fe","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U02.prefab","Prefab","CopiedWithMeta","810470e76c978033cc1d81bf54f26379f45bb10a1cdeedbbf9b5736e6a342c6a"
"Assets/_Game/Art/Prefabs/Units/U03.obj","d0d429f503dd95540b94ee654f23d0ba","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U03.obj","Dependency","CopiedWithMeta","1a6ad5d05b40c90fcc0372ecdc49624d4a7c1ddc9b353b435e64de8ca85ec564"
"Assets/_Game/Art/Prefabs/Units/U03.prefab","3bde82449e8b54a4e93e4c33d51395c8","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U03.prefab","Prefab","CopiedWithMeta","f1e4a4f76efe5e395d30b6ab8a248b79ea008a8ecc256941601dd909003c4800"
"Assets/_Game/Art/Prefabs/Units/U04.obj","3e92520aca3060344af46124400d6742","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U04.obj","Dependency","CopiedWithMeta","36430befcd9246c0ff6f66e16e5ef987005a65c9e0fce16415f7f1510dfa7a9f"
"Assets/_Game/Art/Prefabs/Units/U04.prefab","404a97aaf469a1f4b9eccb0db0408214","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U04.prefab","Prefab","CopiedWithMeta","3e26daa588ae453ec5b955af85cd1b486b4bb7e116bc2b89630d411b72e09791"
"Assets/_Game/Art/Prefabs/Units/U05.obj","0072f10d593240f4b9e5a95df5d67782","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U05.obj","Dependency","CopiedWithMeta","6d8766fdc6dc274069fa544790b3e7364d412340d50630bb517243f8e8578517"
"Assets/_Game/Art/Prefabs/Units/U05.prefab","8c1a7fe369f961a43b51567cfb27efc8","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U05.prefab","Prefab","CopiedWithMeta","45c6c661b8e11ecd0771b7644ed29d153d566df4fe1d056182868abc35d06203"
"Assets/_Game/Art/Prefabs/Units/U06.obj","dc6cc7d1acb09834897d392cd8f30230","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U06.obj","Dependency","CopiedWithMeta","d67078953187c4786242c5db2c7c8ee37012adee3ebd306dd48076f3d367fadf"
"Assets/_Game/Art/Prefabs/Units/U06.prefab","c87db290d469c17448d971b119cc58bb","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U06.prefab","Prefab","CopiedWithMeta","524a9845423db3d88954967cb21234d5dfe5f120dcab6d4231ac023effa9e2fa"
"Assets/_Game/Art/Prefabs/Units/U07.obj","d9160e0a4fe112e4e9e53ef1f370cf2a","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U07.obj","Dependency","CopiedWithMeta","919f7a55284664345635d3fca6bf25e23990ec71514645ea6df33ef26e26904a"
"Assets/_Game/Art/Prefabs/Units/U07.prefab","a02ab2a46dbda324787c61219448e704","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U07.prefab","Prefab","CopiedWithMeta","1fa9a63792ca1cc0d7c4f0dc3e5fb0e4746fbc7d8e0cb69fd716fe9a8a1c2331"
"Assets/_Game/Art/Prefabs/Units/U08.obj","828186805e580b842964ac00688ea37f","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U08.obj","Dependency","CopiedWithMeta","d78d624710276e5c4460cbe8c1330f403910f0f5a8980eebf40768a255521889"
"Assets/_Game/Art/Prefabs/Units/U08.prefab","51128776420a9c14ab3de268d07a9129","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U08.prefab","Prefab","CopiedWithMeta","380f4fa60a4639721545ee81dcce18ab441792a26e758d828e49529c65782a58"
"Assets/_Game/Art/Prefabs/Units/U09.obj","507f12b34b19dde4eacb407c78f6dd8d","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U09.obj","Dependency","CopiedWithMeta","6f4d6f3082a05c1727c8b227aac1109ed1826821a3e967c2afe431b1439b8cc3"
"Assets/_Game/Art/Prefabs/Units/U09.prefab","6856d3dbe057edd4f841101e4669f560","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U09.prefab","Prefab","CopiedWithMeta","6e27ec81ce7a44fd6281ac6c8450e2086c99ec3876f8344590cf1783ee2bdce7"
"Assets/_Game/Art/Prefabs/Units/U10.obj","dda3df23b66c01a478435d3fece3ea3d","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U10.obj","Dependency","CopiedWithMeta","9611f7c878f2f85bd97760e44064f65f2c3876064a285ee3912562d8e2b1cda9"
"Assets/_Game/Art/Prefabs/Units/U10.prefab","ad73724f463457e43bf578703f6d308e","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U10.prefab","Prefab","CopiedWithMeta","0183799ee62cf30624db35eddfa324349a5305ef7d7fe48284f5e4dcb4aac84d"
"Assets/_Game/Art/Prefabs/Units/U11.obj","9cd8177803f5cab48a4669c245321253","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U11.obj","Dependency","CopiedWithMeta","471269bd2e04695be15384bfbf719451af48510c2082d3a1944c1f0a5b042bf4"
"Assets/_Game/Art/Prefabs/Units/U11.prefab","ac2bd7856b0cf3c4b95851224adca707","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U11.prefab","Prefab","CopiedWithMeta","3d023187667438f771b4423cbef03a6383a46d5a25322d2a6f767790e7e68283"
"Assets/_Game/Art/Prefabs/Units/U12.obj","3cad9287ba6887b43a6b3a001410a9b5","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U12.obj","Dependency","CopiedWithMeta","af5255f816dae5633ac53d55d3282c45224b3d278f80cdf354b6f639ffaf87b7"
"Assets/_Game/Art/Prefabs/Units/U12.prefab","5fc5c250c14be5a459fa67e055683317","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U12.prefab","Prefab","CopiedWithMeta","7c7ebb2ca5ca3f44b76fcb9246f49fa203851b644b2f25a04d1128c65daa6968"
"Assets/_Game/Art/Prefabs/Units/U13.obj","68ae6ee796188e94283e0506823d4a47","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U13.obj","Dependency","CopiedWithMeta","907e89488ad92602d9e70fb50a8228eb8160638c39e578c3210111a2051b9f1e"
"Assets/_Game/Art/Prefabs/Units/U14.obj","ab307c542de35634aacae5979fab158a","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U14.obj","Dependency","CopiedWithMeta","328e348a5d95467966435a2c70fbed144c8a674533f181c9dc3ee708fc5e4bc7"
"Assets/_Game/Art/Prefabs/Units/U15.obj","56da723d8d583a148be9ced563599a29","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U15.obj","Dependency","CopiedWithMeta","f442debfcca65d526257d9fd8246fb60a8e98a8d9416a641ffc1b3817641b963"
"Assets/_Game/Art/Prefabs/Units/U17.obj","b848851dab9ebb14f8ebe8bc60b9deb1","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U17.obj","Dependency","CopiedWithMeta","d0c07bd35c36d23916fdfa3fe277c27b16c6e642075eae65ea793680c8fc644f"
"Assets/_Game/Art/Prefabs/Units/U18.obj","009ac6640f9484547b2aa869eb90bb1c","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U18.obj","Dependency","CopiedWithMeta","62a38530a303ce350fd040dd9f46e5c8b59c5f5f3a6f4544f44ed8e96921f65b"
"Assets/_Game/Art/Prefabs/Units/U19.obj","dee8a5b75337eaf479bcd629e82b43d4","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U19.obj","Dependency","CopiedWithMeta","0e8c8d74889957bbdf1b99b6ee8e7465a3d4c445f263ed8fadf087c06b3c7665"
"Assets/_Game/Art/Prefabs/Units/U20.obj","67ae6071e3347f84a9276cfcdbdb6f1b","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U20.obj","Dependency","CopiedWithMeta","b9deff779deb3c5708a61bd4f7ae9ba08a32002a2b738e05e3bb892db32981c5"
"Assets/_Game/Art/Prefabs/Units/U21.obj","35cd3509e163e1b42b578ea273d6d9cf","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U21.obj","Dependency","CopiedWithMeta","f643a33ad81ed7bc01d3088efe83fa70db47c4ba7d169fc48d043fb655119842"
"Assets/_Game/Art/Prefabs/Units/U22.obj","480d291e10bb297448a38267e7c351ef","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U22.obj","Dependency","CopiedWithMeta","dc4bdaa7b1824107d67c5cec9f7ad28d65af2326c1db8b0023accd5a228fb69e"
"Assets/_Game/Art/Prefabs/Units/U23.obj","c311545f5de42304d8e7ec2d47e717e5","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U23.obj","Dependency","CopiedWithMeta","40ef66d523d27b949894634424427b01343c5f3a574238ca61c114656454a1e7"
"Assets/_Game/Art/Prefabs/Units/U24.obj","990d2cc118354784ba1f84065fc8c05e","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Art/Prefabs/Units/U24.obj","Dependency","CopiedWithMeta","49ae02495404b89b7b893dae91a009a03b389de825900c9960f4f964552ffbd3"
"Assets/_Game/Resources/11111/1.fbx","d3bdc38d9e243df47a93adcee51b362e","Assets/CompanyWarRE/Content/Models/E01.fbx","Dependency","ExistingGuidReused","f5897dd987acdaf4f5987a17fba55eaef705837974ef85520a1ac12b7ed694cc"
"Assets/_Game/Resources/11111/10.fbx","bbb645cefc6d6a3429d906700bbadd2e","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/10.fbx","Dependency","CopiedWithMeta","d87d99413e6008f2ff9e2bab9e33084f703cd0f7d6f60a59863a1fb9ec7da05f"
"Assets/_Game/Resources/11111/11.fbx","a6c92b4b0361d1b418c4316308aafb58","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/11.fbx","Dependency","CopiedWithMeta","e96b2ab50b66405010afa4af37bdcfc4df771e872794c77077b63839d2b07a4f"
"Assets/_Game/Resources/11111/12.fbx","57b0b7d9f47442a438e8fb0ed660e715","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/12.fbx","Dependency","CopiedWithMeta","34cd54915359137c5faa4ab7dd7f78057e31dc8201429efccdbd45dfc3cd3c44"
"Assets/_Game/Resources/11111/13.fbx","c68ef938225c36c4189195d2131ed93a","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/13.fbx","Dependency","CopiedWithMeta","e3aa7afffaf5649bdfbb9c295ec87c7caadcf05f6c4a77b46da7c43909322337"
"Assets/_Game/Resources/11111/14.fbx","15bb3752e6a753f41b600e16a200143f","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/14.fbx","Dependency","CopiedWithMeta","dba9746b7c10994e70c55beff7a08a1ff7151bc327f48d633ac3de6203ef8b5c"
"Assets/_Game/Resources/11111/15.fbx","18cab212848f1e942a633d195f30e6ec","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/15.fbx","Dependency","CopiedWithMeta","89825cc8fc43c0af7509889af8ec3978ab03d513a46010e7df2c7f95f8a23044"
"Assets/_Game/Resources/11111/2.fbx","7f8fb0ecd50c6d0498fe78ae60d52675","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/2.fbx","Dependency","CopiedWithMeta","06be0e9dce83651a31d1590e25aea2aa2edaf780bd35e7d4c03067dfbc407ee9"
"Assets/_Game/Resources/11111/3.fbx","5285d1d77ad220b41b362e3ce71ca0de","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/3.fbx","Dependency","CopiedWithMeta","1932d9cd9b420387fa915fac7d0524fe4cc9bf32d8014a862ab01521fa20b5a2"
"Assets/_Game/Resources/11111/4.fbx","15da9bc824a181d4f9c6155bc025b946","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/4.fbx","Dependency","CopiedWithMeta","72c601157d49abfa9675574d6f1b2bceb49d951e48da933f96909e7d7c358975"
"Assets/_Game/Resources/11111/5.fbx","2def6418fee239340805d2473950578b","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/5.fbx","Dependency","CopiedWithMeta","7ce625e25011b7a5372e31d19afa0a81026a5a76d10a02db690be220ee1c615e"
"Assets/_Game/Resources/11111/6.fbx","6587bd970d7104147955315630d14712","Assets/CompanyWarRE/Content/Models/E06.fbx","Dependency","ExistingGuidReused","fd74e666ad942da7a69471cb1aad52a13f52ffeb74f6d42a135e55d402a111c7"
"Assets/_Game/Resources/11111/7.fbx","68413b30f6236ad45840f8c4294add33","Assets/CompanyWarRE/Content/Models/E07.fbx","Dependency","ExistingGuidReused","4187600eb103edf5451acbe3f38a5b9278cc533b34c57b9bfff8e0c57a30f48e"
"Assets/_Game/Resources/11111/8.fbx","27d86da6997118d4aaf9619aa89c3378","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/8.fbx","Dependency","CopiedWithMeta","2357b9ec30e3de293b17937ec5db5308085c664ed6cbc5d211e0e901412876a8"
"Assets/_Game/Resources/11111/9.fbx","b20ae08aeefb5d54e9d3885720dbf2b8","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Resources/11111/9.fbx","Dependency","CopiedWithMeta","f43938a48613b3050e1307124f61ddca71b67a8abc99214fce69c96e3daba524"
"Assets/_Game/Scripts/UI/BattlePanel.cs","642b2c2954fd5574fa229fca7cac5ac4","Assets/CompanyWarRE/Compatibility/CowUI/BattlePanel.cs","Dependency","CompatibilityShim","98ee63622cd10941ccc7e50ee991a7cbc4e499fcbbb619b654d84825c5bcf52b"
"Assets/_Game/Scripts/UI/BattlePanel.prefab","e7e1df7b19d70bd448fe75ed4627e17e","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Scripts/UI/BattlePanel.prefab","Prefab","CopiedWithMeta","bf0246feaaec7f1a14a9d9031e93de728cbcc9bd5cd8c8dfdb583121f7255014"
"Assets/_Game/Scripts/UI/LevelSelectPanel.cs","81c4b70ccd8a8b94bbc0f6eff40736f7","Assets/CompanyWarRE/Compatibility/CowUI/LevelSelectPanel.cs","Dependency","CompatibilityShim","63d46b6ad6772801882be98d699021ed22a910a65330bfd58f2d7c504b884895"
"Assets/_Game/Scripts/UI/LevelSelectPanel.prefab","44e02acd9e3c0de4798f6bcc2d934a26","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Scripts/UI/LevelSelectPanel.prefab","Prefab","CopiedWithMeta","213bd7b0cea09ee58f96cf792c1182d09826e0c76e07d35136a83d4d86eeb97c"
"Assets/_Game/Scripts/UI/Menu.prefab","290e077e0729742428a81a8ebc2598ab","Assets/CompanyWarRE/Resources/CowLegacy/_Game/Scripts/UI/Menu.prefab","Prefab","CopiedWithMeta","e455edce7728fd68c4181612c8885988d1a39b3f3902a90c4be01519a2dac768"
"Assets/_Game/Scripts/UI/MenuPanel.cs","e52691e61cc9cfb4eb29e48a69f4f231","Assets/CompanyWarRE/Compatibility/CowUI/MenuPanel.cs","Dependency","CompatibilityShim","8f6bbfdc69d0c4a3ab2529d4a454dc64e31d1ada0d7cdfcd7bcb5fd357ab215c"
"Assets/_YFanFramework/Prefabs/AudioSourceItem.prefab","6a27c6d8582c61a4e8a2d107f5b6a557","Assets/CompanyWarRE/Resources/CowLegacy/_YFanFramework/Prefabs/AudioSourceItem.prefab","Prefab","CopiedWithMeta","95f69fe2423af7ca30cbaadec01aec7d37611bfa95d8f3a3399c8504e26b486e"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","c703bb07e37ba0245b58dcc9f167b260","Assets/CompanyWarRE/Resources/CowLegacy/_YFanFramework/Prefabs/FloatingTextItem.prefab","Prefab","CopiedWithMeta","1c01856236c9c8b46508dceab321fcaa429487537c504ed010b3fff540ded5ee"
"Assets/_YFanFramework/Scripts/Systems/FloatingTextSystem/FloatingTextItem.cs","0411f205fe34b6e4aa5bc9e62ecaec3c","Assets/CompanyWarRE/Compatibility/CowUI/FloatingTextItem.cs","Dependency","CompatibilityShim","6d23193dead2ab99d5814c63792e6527728138440f3ae0de59008a9e61aa71d4"
"Assets/TextMesh Pro/Shaders/TMP_SDF.shader","68e6db2ebdc24f95958faec2be5558d6","Assets/CompanyWarRE/Resources/CowLegacy/TextMesh Pro/Shaders/TMP_SDF.shader","Dependency","CopiedWithMeta","21b8ea81bb6e3ef203d329f6c81afd9e4751684245d85c9b477010a157d01929"
